SeniorCitizen,tenure,MonthlyCharges,TotalCharges,TotalServices,AvgMonthlySpend,HighValueCustomer,SecurityRisk,StreamingUser,gender_Female,gender_Male,Partner_No,Partner_Yes,Dependents_No,Dependents_Yes,PhoneService_No,PhoneService_Yes,MultipleLines_No,MultipleLines_No phone service,MultipleLines_Yes,InternetService_DSL,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_Month-to-month,Contract_One year,Contract_Two year,PaperlessBilling_No,PaperlessBilling_Yes,PaymentMethod_Bank transfer (automatic),PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,Churn
-0.44050836433332236,-0.2637016062163992,-0.9795467432076665,-0.5771247673377596,-0.4998199328257151,-0.902133741519656,-1.0012826913275201,-0.7540477604385158,-0.996729461556322,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
-0.44050836433332236,1.1221745160666692,-1.4934015404455407,-0.4537953513546081,-1.3653362106329283,-1.4547013229786814,-1.0012826913275201,-0.7540477604385158,-0.996729461556322,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0
-0.44050836433332236,-0.5897901055771212,-1.516682987569587,-0.8626728427986605,-1.3653362106329283,-1.5395899455870647,-1.0012826913275201,-0.7540477604385158,-0.996729461556322,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
2.2701044542330724,-0.9158786049378431,-1.1707872017266165,-0.8802976332423267,-0.9325780717293217,-1.1838477776889975,-1.0012826913275201,-0.7540477604385158,-0.996729461556322,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1
-0.44050836433332236,-1.1196839170382944,0.6534804764932807,-0.8086734848435979,0.36569634498149817,0.8584514890480651,0.9987189518618168,-0.7540477604385158,-0.996729461556322,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1
-0.44050836433332236,-1.1604449794583847,-1.4784348958657971,-0.9714656669140072,-1.3653362106329283,-1.447463828958702,-1.0012826913275201,-0.7540477604385158,-0.996729461556322,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
-0.44050836433332236,1.3259798281671205,-1.3337573315949391,-0.2522021600346257,-0.9325780717293217,-1.2751345490038277,-1.0012826913275201,-0.7540477604385158,-0.996729461556322,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0
-0.44050836433332236,1.5297851402675717,-1.3138018054886138,-0.25218010147336944,-0.9325780717293217,-1.3375873044231055,-1.0012826913275201,-0.7540477604385158,-0.996729461556322,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0
-0.44050836433332236,-0.5897901055771212,0.8596875795919747,-0.3041941889153783,0.36569634498149817,0.7916934335202662,0.9987189518618168,1.326175943309547,1.003281269963237,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1
-0.44050836433332236,1.2036966409068497,-1.4917385799366805,-0.4573467797168488,-1.3653362106329283,-1.4814280107577062,-1.0012826913275201,-0.7540477604385158,-0.996729461556322,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0
-0.44050836433332236,1.3667408905872107,-0.16968497539263466,0.7544182243286613,-0.06706179392210847,-0.14239197615754007,-1.0012826913275201,-0.7540477604385158,1.003281269963237,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0
-0.44050836433332236,1.3259798281671205,0.5869620561388632,1.291897127896086,1.663970761692318,0.5098023202805594,0.9987189518618168,-0.7540477604385158,1.003281269963237,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0
2.2701044542330724,-1.201206041878475,0.18119969197691702,-0.9049591047267058,-0.9325780717293217,0.4523783512858672,-1.0012826913275201,1.326175943309547,-0.996729461556322,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1
-0.44050836433332236,0.06238689314432279,-1.4800978563746574,-0.7118584594903422,-1.3653362106329283,-1.4934578272154408,-1.0012826913275201,-0.7540477604385158,-0.996729461556322,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
-0.44050836433332236,-0.6713122304173017,0.8630135006096954,-0.3725977873707088,0.36569634498149817,0.8381478321599554,0.9987189518618168,1.326175943309547,1.003281269963237,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0
-0.44050836433332236,0.8776081415461278,1.30037211443999,1.4789316687870073,1.2312126227887115,1.3118230928186945,0.9987189518618168,-0.7540477604385158,1.003281269963237,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1
2.2701044542330724,0.7145638918657667,1.3336313246171987,1.2950956192782281,1.2312126227887115,1.3124909803075613,0.9987189518618168,-0.7540477604385158,1.003281269963237,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
-0.44050836433332236,1.570546202687662,1.3436090876703612,2.208055352547889,1.2312126227887115,1.254603322783305,0.9987189518618168,-0.7540477604385158,1.003281269963237,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0
-0.44050836433332236,-0.9158786049378431,0.3292031772654958,-0.6560723580735313,-0.4998199328257151,0.5009413836794689,0.9987189518618168,1.326175943309547,-0.996729461556322,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1
-0.44050836433332236,-1.2827281667186554,-0.46735490647865263,-0.986443430006935,-0.4998199328257151,-0.46584417247028675,-1.0012826913275201,-0.7540477604385158,-0.996729461556322,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1
-0.44050836433332236,-0.5897901055771212,-1.3670165417721478,-0.8215777431784473,-0.9325780717293217,-1.368044762899769,-1.0012826913275201,-0.7540477604385158,-0.996729461556322,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
-0.44050836433332236,-1.1604449794583847,-0.11813319961796127,-0.8988268246974952,-0.06706179392210847,-0.08297521400878566,-1.0012826913275201,-0.7540477604385158,1.003281269963237,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
-0.44050836433332236,1.0406523912264887,0.36412534795156487,0.9392469090939675,1.2312126227887115,0.37393565155629416,0.9987189518618168,-0.7540477604385158,1.003281269963237,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0
-0.44050836433332236,0.9591302663863083,1.102479813885598,1.3163821308904158,0.7984544838851048,0.9700920047651944,0.9987189518618168,-0.7540477604385158,1.003281269963237,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
-0.44050836433332236,-1.2419671042985652,0.5121288332401437,-0.9450836276516481,-0.4998199328257151,0.24602689964752592,0.9987189518618168,1.326175943309547,1.003281269963237,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1
-0.44050836433332236,-0.019135231695857704,0.4672288995009121,0.07111017229680909,-0.06706179392210847,0.3860289010979364,0.9987189518618168,1.326175943309547,-0.996729461556322,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1
-0.44050836433332236,0.9591302663863083,-0.42744385426600207,0.26387993911433044,0.36569634498149817,-0.44210724415503283,-1.0012826913275201,-0.7540477604385158,1.003281269963237,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
-0.44050836433332236,0.14390901798450328,0.6617952790375828,0.3367834840659162,-0.06706179392210847,0.6587758429625037,0.9987189518618168,1.326175943309547,1.003281269963237,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1
-0.44050836433332236,-1.1604449794583847,-0.015029648068614022,-0.8972386082870523,0.36569634498149817,-0.05314126919360382,-1.0012826913275201,-0.7540477604385158,1.003281269963237,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
-0.44050836433332236,0.8368470791260375,0.6850767261616291,0.984025788443958,-0.06706179392210847,0.6755074878228929,0.9987189518618168,1.326175943309547,1.003281269963237,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1
-0.44050836433332236,-0.9158786049378431,-0.6336509573646961,-0.8164160398445076,-0.9325780717293217,-0.7038527544402934,-1.0012826913275201,1.326175943309547,-0.996729461556322,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
-0.44050836433332236,-1.1604449794583847,-1.1425168730759891,-0.9566202551886162,-0.9325780717293217,-1.1685993170056823,-1.0012826913275201,-0.7540477604385158,-0.996729461556322,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
-0.44050836433332236,-1.2827281667186554,-1.4950645009544015,-1.0000756208632375,-1.3653362106329283,-1.4901429444581984,-1.0012826913275201,-0.7540477604385158,-0.996729461556322,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
-0.44050836433332236,0.755324954285857,0.1429516002731273,0.6012435749659346,-0.9325780717293217,0.22235148701369134,-1.0012826913275201,1.326175943309547,-0.996729461556322,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
2.2701044542330724,-0.8343564800976626,1.1507056686425507,-0.47938328241174555,0.7984544838851048,1.1654925044376456,0.9987189518618168,1.326175943309547,1.003281269963237,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1
-0.44050836433332236,-1.0789228546182041,-0.518906682253326,-0.8960915631017323,-0.06706179392210847,-0.7376645585641661,-1.0012826913275201,-0.7540477604385158,1.003281269963237,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
-0.44050836433332236,1.24445770332694,-0.8481728630076921,0.04777221448779936,-0.06706179392210847,-0.8895966849377774,-1.0012826913275201,-0.7540477604385158,-0.996729461556322,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0
-0.44050836433332236,-1.2827281667186554,0.19117745503007955,-0.9777082397494985,-0.9325780717293217,0.1905026134637148,0.9987189518618168,1.326175943309547,-0.996729461556322,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1
-0.44050836433332236,0.6330417670255862,1.3386202061437797,1.2338610532311471,1.2312126227887115,1.3608979369713425,0.9987189518618168,-0.7540477604385158,1.003281269963237,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
-0.44050836433332236,-1.1196839170382944,0.5370732408730502,-0.8369746189352423,-0.4998199328257151,0.4331520312938611,0.9987189518618168,1.326175943309547,1.003281269963237,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1
-0.44050836433332236,0.10314795556441304,-1.4884126589189595,-0.724520073651374,-1.3653362106329283,-1.5393926311372288,-1.0012826913275201,-0.7540477604385158,-0.996729461556322,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
-0.44050836433332236,-1.0789228546182041,0.6651212000553035,-0.7779017918912644,-0.06706179392210847,0.74243059254458,0.9987189518618168,1.326175943309547,1.003281269963237,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1
-0.44050836433332236,-1.2419671042985652,-1.5000533824809827,-0.9915168990958502,-1.3653362106329283,-1.4984301513513045,-1.0012826913275201,-0.7540477604385158,-0.996729461556322,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
-0.44050836433332236,0.7145638918657667,-1.5000533824809827,-0.5725145280352236,-1.3653362106329283,-1.494087654939317,-1.0012826913275201,-0.7540477604385158,-0.996729461556322,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
-0.44050836433332236,0.021625830724232544,0.18452561299463818,0.05264715652540906,-0.9325780717293217,0.2671467208508656,0.9987189518618168,1.326175943309547,-0.996729461556322,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0
-0.44050836433332236,-0.05989629411594795,-1.4767719353569364,-0.7271450424408563,-1.3653362106329283,-1.4669922310084247,-1.0012826913275201,-0.7540477604385158,-0.996729461556322,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0
-0.44050836433332236,-0.9566396673579334,-1.4800978563746574,-0.9245471071221697,-1.3653362106329283,-1.445944507694966,-1.0012826913275201,-0.7540477604385158,-0.996729461556322,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0
-0.44050836433332236,0.8776081415461278,0.7100211337945356,0.987025752774795,1.663970761692318,0.6273611901658592,0.9987189518618168,-0.7540477604385158,1.003281269963237,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
-0.44050836433332236,0.5515196421854057,1.0243206699691578,1.0488558999757918,0.7984544838851048,1.2113423773571126,0.9987189518618168,-0.7540477604385158,1.003281269963237,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
-0.44050836433332236,0.06238689314432279,1.2953832329134085,0.5223621599139315,1.2312126227887115,1.23410570268498,0.9987189518618168,-0.7540477604385158,1.003281269963237,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
-0.44050836433332236,1.570546202687662,1.0758724457438313,2.039770588724698,0.7984544838851048,1.076510079438217,0.9987189518618168,-0.7540477604385158,1.003281269963237,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0
-0.44050836433332236,1.24445770332694,-0.0432999767192417,0.7620946036458024,0.7984544838851048,-0.0376455077331611,-1.0012826913275201,-0.7540477604385158,-0.996729461556322,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0
-0.44050836433332236,0.755324954285857,-1.3271054895594974,-0.44062639028468475,-0.9325780717293217,-1.3126342226929224,-1.0012826913275201,-0.7540477604385158,-0.996729461556322,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0
